,Unnamed: 0,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
10,10,1639136552979686319,0.6146980717750408,-1.5199026983142994,0.2538516815539298,-1.4411205202685582,0.5706685513644056,2.0407037293734764,0.9987074574607786,"[0.04702398232375671, 0.11963116291224535, 0.015078030795133923]","[0.10833117941117427, 0.2416157678413851, 0.3502647761797319]","[-0.280698027577006, -0.05883950764778184, 0.42029413036610624]","[-0.2633286687831109, 0.40968543745244157, 0.15734456315899076]","[-0.14145116947272296, 0.4779644964579436, 0.3148444689089642]","[-0.08013153690450184, 0.5499032954677149, -0.12132357654438704]","[-0.13994681730750685, 0.5832272496516709, 0.13858764170175666]"
11,11,1639136553079531073,-1.0228005882112234,0.0824589389144128,-2.670561611343249,2.045752605905258,-1.6800679392390108,1.7477630428894682,0.10079149289529796,"[-0.1993390238482925, 0.18209334038480945, 0.20369384752546174]","[0.005533154967164531, 0.09286244939718591, 0.3079925451903125]","[-0.26119469005384954, -0.07832176573343724, 0.3635058212400604]","[-0.2829186718529782, -0.35234411188505355, 0.4582386418248351]","[-0.33271875317320887, -0.12766801993038024, 0.4234808076470775]","[-0.19909745191995326, -0.08613845908642367, 0.8181449087109869]","[-0.42020111512106445, -0.23205151506334257, 0.9422695177461675]"
12,12,1639136553179557200,-1.92480086367406,0.4986876914365119,-0.5362090758954796,-1.474085615482724,0.4066357063343585,-1.7471127293555924,1.9405533087796063,"[-0.0932803109978866, -0.0798403856459371, 0.20138733466985836]","[0.06617258658879278, 0.1764150632149085, 0.25023359138149504]","[0.036889155260824875, -0.07084968350528259, 0.719514115890848]","[0.08438904905579825, -0.08097993353520758, 0.8405536405030087]","[0.22925231280901415, -0.1141477126829316, 0.8512916114040138]","[0.15123393141309116, -0.20300307890486685, 0.36945647466553766]","[0.37423789753721304, -0.003581510117860967, 0.5876054650719374]"
13,13,1639136553279700176,-1.8861643475188559,1.3573598119734118,0.6378223165467207,-2.0150725150249054,1.3582527889999096,-1.0793132306619553,0.0402375505658501,"[-0.10359404241625131, -0.0015485655556070474, -0.02420058107799153]","[0.03750594148535994, 0.028281392711282095, 0.18846877960609618]","[-0.10572330729182938, 0.027818790074710997, 0.6168580251768215]","[-0.18724126171422056, -0.30399353898272585, 0.8312652191295768]","[-0.21921233898246514, -0.2000658194328082, 0.5685007819329407]","[-0.36700856683682354, -0.4471016140750768, 0.545900343377486]","[-0.3011907785034733, -0.43628801825838864, 0.6631401464946217]"
14,14,1639136553379545028,-2.5871035331109042,0.09227825514858257,1.2190850830563815,-1.3780922766526762,-2.727121477280754,-1.8446646880248807,1.2591106039163589,"[0.006098087655247183, 0.04371504149641055, 0.0870256893927181]","[-0.11352754732418252, -0.20946296968578226, 0.21641156055212973]","[-0.1460453608962466, -0.10630487616677438, 0.2592962347279706]","[-0.07510406340448766, -0.5453790905206628, 0.421719115073547]","[-0.0583280742200671, -0.4388593497758053, 0.2866426460389762]","[0.2324454298878144, -0.27964708139178507, 0.22310743966046312]","[0.23793996828447544, -0.3536075195011016, 0.02109435001619533]"
15,15,1639136553479524237,1.7791349729014247,1.5723906177922449,0.9779971989982714,-1.153216087445509,1.2857625205943086,-0.6659555168620834,-1.456576655108471,"[0.13434601314458794, -0.04488475561438118, -0.04818460547855266]","[0.01459224551639363, 0.050116157416423515, 0.15353769135178988]","[-0.003513930362877782, -0.047613033512761825, 0.63691588904489]","[-0.06670498650945376, 0.17573000437991396, 0.7300867728375022]","[-0.07274749523481802, -0.2720024777728238, 0.7866366753434794]","[0.02854483928503776, -0.3943936408316225, 0.781325169614693]","[0.08502286346731183, -0.25890533056957904, 0.7058127896088717]"
16,16,1639136553579590598,0.6877747717356004,1.6573363156478709,-1.9083704676343989,1.0079538068798812,0.8824147863850413,-1.6837570684726455,0.04152220146092933,"[-0.046879946137162364, 0.11234048010426952, 0.15062850995181665]","[-0.03122001242983424, -0.07853603887326044, 0.2701605216253638]","[0.016599071925278264, 0.1536038349386581, 0.5424268421590772]","[-0.05517825610878997, 0.4399004371708719, 0.21452229178932225]","[-0.16144886254887603, 0.5455010428391741, 0.15784399004200989]","[-0.3214921992830624, 0.4000883762243842, 0.10728874502942373]","[-0.4597923503958994, 0.6611729592491277, -0.04223257510340736]"
17,17,1639136553679535772,1.670611448891926,-0.69335251714903,1.1410451416740597,1.658088238995394,2.302824709189933,-0.06728110897881767,-0.04840764922332808,"[0.017599483772746963, -0.22246164310662714, 0.29759418343447297]","[0.1502033183662641, 0.13000619638440244, 0.38159330442224126]","[0.1973681297772883, 0.13724786013121082, 0.31011010740713807]","[0.2665528081189945, 0.20558235324853993, 0.45341915342733385]","[0.14426673086108988, 0.5315798711292099, 0.31528968030677257]","[0.26229314529375924, 0.6729690861752596, 0.1781827145899193]","[0.19215636091448418, 0.6036284091190225, 0.3895450237626862]"
18,18,1639136553779530786,-1.4848747786497254,0.6927475737812521,2.1857560643382743,2.035112894044063,1.4173190258661497,1.1595003937221264,2.8583961928490385,"[-0.12142129343764585, -0.14081641871691467, 0.13494329990354625]","[-0.15306337906254175, 0.08944783612482886, 0.19899962894753181]","[-0.0708478674007072, -0.28351982462632846, 0.4768377171097589]","[-0.07944306560488215, -0.28053782555498147, 0.7779327090666359]","[0.3397420717154667, -0.2517061340286386, 0.5530411534336841]","[0.4887945715625867, -0.4985947513925907, 0.5186166775401194]","[0.449646511413398, -0.3732554848714502, 0.41905457261097695]"
19,19,1639136553879587806,2.809409702856553,-0.8763445551554709,2.083594121092996,-1.3942466851904212,0.522749637460648,-1.6447211036778135,2.341168705175189,"[-0.10970030455563975, 0.006825786928013127, 0.11214406490490994]","[0.003973472552046004, 0.023882375396735378, 0.29840481397641566]","[0.2307674044491142, -0.396407043289025, 0.45516791065621265]","[0.10238211270681076, -0.32720011840907437, 0.7214232938399588]","[0.18247574573912212, -0.18581713887945106, 0.34774810412251955]","[-0.28607033074963806, -0.24987115422686135, 0.35440386122756956]","[-0.15205824973056176, -0.24612913801951283, 0.4573986591724209]"
20,20,1639136553979575185,1.6551089575724052,-1.9466549472613481,-2.543787172480982,1.8874670551043409,2.4792360032951595,-1.435484911790558,0.8517001872427405,"[0.055676774503453666, 0.01403003983502283, 0.047536537220237596]","[0.16313537467551517, 0.022452520999106246, 0.38608117580825346]","[0.09225154386140208, -0.25230819440416696, 0.4122483968745485]","[0.1035363447068994, -0.04441819014206531, 0.48090558878132844]","[0.4699480783880364, -0.3729324721402808, 0.6435633988058883]","[0.28125320810263826, -0.4776302808840049, 0.7673854452763926]","[0.28950986807193485, -0.4221834267568572, 0.6102190271553337]"
21,21,1639136554079602245,0.2627360542503272,1.4149791235786315,1.824820241638868,1.9648943309280376,-0.4628406628128547,0.7452890477598593,1.8702255463650457,"[0.0741564614396426, 0.06228857815978109, 0.050971698538466864]","[0.16175553683365954, 0.1297577839646975, 0.28608535652145717]","[0.26491591508476153, -0.10018107685305949, 0.2634831527445684]","[-0.05403102037566586, -0.4416141240726361, 0.2978859284039787]","[-0.15741137916717218, -0.34590553888315995, 0.2846723193683963]","[-0.16528996702193266, -0.3927131536140661, 0.6772672107809303]","[-0.3876847255853998, -0.547874507086696, 0.47937169903326227]"
22,22,1639136554179562277,-0.5395604443271504,0.20389406372606445,2.112162279372195,-1.0211626604547492,-0.33778572788230266,0.1542182888189756,-0.3588606614136838,"[-0.04777731003254903, -0.05510144953522938, 0.04254063253349952]","[-0.08603614769377699, -0.11815617891953223, 0.4615683584182197]","[0.18743655009520457, 0.21673105705409734, 0.5826440664831576]","[0.3606775896441017, 0.052672288273075844, 0.20752801019399453]","[0.2547028535560659, -0.21829113545288337, 0.4217814013807769]","[0.3906772844563091, -0.49851279517859975, 0.1880257174297191]","[0.4258157474121224, -0.3761876610355448, 0.2384338558961596]"
23,23,1639136554279540118,-1.2333709462790359,0.7351175175677107,-0.6804697127093586,1.14793262647496,-0.256023539495712,-0.3241129330692676,-2.4202607361112265,"[-0.0809211544420011, -0.0022862715101473487, 0.0077440486413165865]","[0.12505399437242845, -0.008180317335969337, 0.34211246528881484]","[-0.10185095860074803, -0.04973320720633379, 0.5616664552141448]","[-0.03646885453145163, 0.005458646770776357, 0.830071092624666]","[0.16673725781204957, -0.043011367634054665, 1.0335884639683206]","[0.16718940355736958, 0.3930973258838578, 1.0188336796888768]","[0.0327469423712749, 0.2985826871026211, 0.9647111740614305]"
24,24,1639136554379634650,1.9185040099468416,1.2522115601680532,-2.6869807874634937,-1.837861561650624,-0.4101289330339797,0.08073883672754299,-0.5817376238010996,"[-0.0022512627773195893, 0.06393107100703767, 0.10106284298923131]","[0.07278424231736516, -0.052593508319382504, 0.45080213904187744]","[-0.00012123941604871152, -0.1399858254995993, 0.5122046172826625]","[0.06085411515216975, -0.27910084233132915, 0.630607270403426]","[-0.03677813678211456, -0.2524365845899855, 0.81075768851627]","[0.2616632333246719, -0.14459649501412125, 1.111354529602236]","[0.31926567696522273, -0.11368514170342028, 0.9897557051036597]"
25,25,1639136554479516513,2.3066306105545533,0.05402337108360866,0.01892537875336675,1.8278649532981184,-1.2303439583266949,0.6052717606441687,0.6641226914589344,"[-0.18150325183792965, 0.0444196467726924, 0.14560222076866866]","[0.018031105870023763, -0.05905588327095847, 0.42270680879472045]","[-0.021754470724948488, 0.15146759969810286, 0.47881967387884605]","[0.06519385365239885, 0.24020826928851596, 0.4152613315424211]","[0.03640565905758131, 0.2138459330630984, 0.6695682420249134]","[0.10895575833733655, 0.21783475623347132, 0.8594455319752219]","[0.18856800341637422, 0.1300652627423029, 0.6786980988740456]"
26,26,1639136554579500906,-1.7526941188350589,-0.2132469799629606,2.629935701592918,-0.2482123412715802,-2.8116846950101584,1.2106151829415237,2.046084837311952,"[-0.070510735791552, -0.06286339928139172, 0.2571278764191777]","[0.04315182341866863, 0.02631222852815316, 0.42668166029672516]","[-0.0763937540647074, 0.0843912818707676, 0.5494940573687702]","[0.18788376235512555, 0.07443945901704602, 0.8766286637948425]","[0.0903595319550482, -0.11490038675597311, 0.6819976629166449]","[0.24368752228191828, -0.342218629509012, 0.45636431278307776]","[0.3463390328856421, -0.2561078501400213, 0.5847239169178589]"
27,27,1639136554679621882,2.8883104661865686,-0.6968811226205028,-2.301557355929244,-1.136240642293608,-2.2101501553871694,-1.1646766900621108,-1.8769166602863523,"[0.055311876129993824, -0.02457334931196202, 0.06985542643364243]","[0.0015892000727348425, 0.07389744016866043, 0.3117263595818225]","[-0.17422014971158925, -0.0514623121694817, 0.38298484794008303]","[-0.016534621946042084, -0.018226761467498742, 0.8054680140188828]","[-0.00969935081882483, 0.03795674194236481, 0.8418203915074166]","[-0.06623354265772445, 0.2719651990020766, 0.8780119783773427]","[0.08594150851108409, 0.2208560771608131, 1.0372809413431423]"
28,28,1639136554779559044,0.4047919924474379,-0.6913970594074621,-1.022449469152487,-1.6335066772049542,0.09688663859175728,0.9391934526336104,0.8805502104439085,"[0.07146635883217614, -0.15131961465916283, 0.16184993631388406]","[-0.04237992449986841, -0.04938907458993912, 0.4808680219496799]","[0.13218770412889014, -0.1484939048628806, 0.44691959934501896]","[0.09386444699697208, -0.13067602127186845, 0.5590100692356587]","[0.5936128144738633, 0.010678361145911489, 0.7837613735702138]","[0.5829057107263756, 0.0801672648713129, 0.6828902934968532]","[0.5318105150281909, 0.20378394376647696, 0.7448678387721983]"
29,29,1639136554879618208,-0.12111806917846925,2.0581814155183404,-0.5957399247592035,-0.8278293079868166,0.4868335273099715,0.3978379408325208,1.9968292936579748,"[-0.010556924188843152, -0.09810614200195596, 0.10408356320133283]","[0.10486383113237943, 0.11329244551352638, 0.543778813958624]","[-0.20018439807358407, -0.13458249890987295, 0.5738530063047207]","[-0.09051085892919122, 0.06610736685051957, 0.6908591333376368]","[-0.001687702419494258, -0.17919150854195723, 0.6199540212124094]","[0.06218072923827243, -0.44617359294893844, 0.7222186750061312]","[-0.02480679646498868, -0.39898859473668213, 0.7548700730499371]"
30,30,1639136554979582086,0.2240081364506308,0.1847778250120484,-1.4026721658633892,0.4800444384158738,-0.4805793614038562,-1.7177436320080646,-0.505508135385031,"[-0.09345557960633136, 0.10319591672609203, 0.38551307314104144]","[0.14443095673605452, -0.08091679533311824, 0.1570143005803936]","[0.20128087075172987, 0.006540065101404608, 0.30787022308056505]","[0.36856665688736057, -0.007072692597750389, 0.07485382566279117]","[0.27191111260225465, -0.06158237849937044, 0.08604822633186356]","[0.2910724639772087, 0.019696214184499572, -0.20787115814022233]","[0.46966509251772465, -0.18424630931100783, -0.29293515753016147]"
31,31,1639136555079560231,-1.4748432808038383,0.17363163950931115,0.7217967419203881,-0.485986357872823,2.8321225103487486,-1.6173786518229705,0.4355873339713514,"[-0.04363382537897516, 0.13930449852689777, 0.18320263818274657]","[0.1307735817614248, 0.021513663823641015, 0.33989259743847344]","[0.008761378839243078, -0.22798820517644447, 0.5298709398780126]","[0.14488449277477844, 0.014877305719744695, 0.605858356163433]","[0.0945919836882701, 0.2911727877255711, 1.0187304929396412]","[-0.04874964766384485, 0.20046179082077953, 0.9936498465085969]","[0.010853379408573074, 0.24656295754675042, 1.0466483091418288]"
32,32,1639136555179503654,1.6296201220477855,-2.04013375081856,-2.3917796795515014,-1.324712483007409,0.2552829185861181,-1.533981516550821,2.0069065812354334,"[0.23717154088554243, -0.026156929098401088, 0.23629874529958095]","[-0.04631544094604281, -0.15606412197315822, 0.5410707048502948]","[0.044414563819164914, 0.01901133029900314, 0.50022861895923]","[0.1544016146952354, -0.06424637159944806, 0.629021944029699]","[-0.047497165087746235, -0.16011542697547984, 0.999815442308473]","[0.09966847587696967, -0.2617443256429889, 1.2817268135092852]","[0.2961084248244187, -0.15471989299001881, 1.145337914965771]"
33,33,1639136555279507688,0.7473447803064119,-1.9080785386300576,-0.6675736505829617,0.2467514667157995,2.7640912868304137,1.0469343657580437,2.713361524248324,"[0.0073007218624168285, -0.22783757550834727, 0.020710126653300243]","[0.005144563030621164, 0.13616282977195823, 0.21604612755354663]","[-0.035326076336303684, -0.2039569293860723, 0.3454593759456902]","[0.022337989920098476, -0.4886614806920567, 0.131172274959502]","[0.2492531601321782, -0.3631209778554388, -0.22849293672771362]","[0.07692684773811703, -0.3155190154858259, -0.06956170952774643]","[0.42236961530340744, -0.34541296992311643, -0.1846425660102068]"
34,34,1639136555379544612,2.2024718015715936,-0.9356563007145352,-1.9085942654456245,-0.08490388341916932,1.1029148458976592,1.6053964915604553,1.3982958924942357,"[0.08682857623878529, 0.19593324795161082, 0.20421904899678153]","[-0.15599974128158217, 0.10731524364132239, 0.32841431001509913]","[-0.1427287411522598, -0.07008512626201151, 0.21039403976402965]","[-0.26374501308381326, -0.23508696415669678, 0.05665461364733107]","[-0.4180725232743621, -0.35876630629519857, 0.0748806082918389]","[-0.6013583621234717, -0.4120962229848539, 0.049090083627506165]","[-0.7728487249607627, -0.44768377796053116, -0.011404155845090094]"
35,35,1639136555479598116,2.8954712244768612,1.8195749713498992,0.6075089398299998,-2.001380674952129,1.0047964974357084,0.5260662360056729,1.7005528770567768,"[0.10529033742197061, 0.07074756777561018, 0.2555374833205487]","[0.009748507476655174, 0.006193390743813588, 0.3852835254176795]","[0.17231304032447564, -0.07533762722782442, 0.5347903571629808]","[0.05434996493759928, -0.14101764588903065, 0.5886199150848382]","[0.309749076197401, -0.22840388403145637, 0.7042888725352355]","[0.5160231089281827, -0.48465944445031384, 0.6591019508367316]","[0.2917270565334954, -0.2995393993657448, 0.9684640107928]"
36,36,1639136555579517554,-1.5862656747906314,0.014820357047762744,-2.33052298011246,1.1122545211262542,2.31104815174908,-0.4535400287557319,-1.3127095474926365,"[-0.024637435513829534, -0.08634358294659439, 0.044048594948157244]","[0.06864667637374151, 0.14215136229997002, 0.31489130381553615]","[-0.023330665067240075, -0.038492543772258636, 0.2856118238990552]","[-0.3830490162896956, 0.20816037691310357, 0.355529745348376]","[-0.1956784602883644, -0.04421370466667797, 0.10980579739626138]","[-0.12414059824777526, -0.1733265321992526, 0.19395774275673022]","[-0.3610546634802612, -0.2326662632653007, -0.07605509340226271]"
37,37,1639136555679538199,-0.6679337731867627,-0.8025733066722005,2.319029978196362,1.5523519619872137,-1.976060473672167,1.6775987278445883,1.544989632946208,"[0.0457686034850765, 0.039984054957986306, 0.15163443191877604]","[-0.11801883148396589, 0.06526030693327073, 0.26209462735892947]","[-0.10375649615741642, -0.004583757641021464, 0.48550287271149384]","[0.13181718276385743, -0.11060946450186049, 0.8781568772761598]","[0.04603870979982702, -0.20549308071045158, 0.8582382415554215]","[0.11237941771228134, -0.40185050850669357, 0.8531874271032258]","[0.4353525961206745, -0.11007438190450361, 0.980724241450363]"
38,38,1639136555779521944,2.1006742742777837,1.6518000001105109,2.5523090152468257,-1.5790890457992264,0.14433570843230825,1.618802655357396,-1.5398581507713798,"[-0.09503948840736945, 0.03092532806264573, 0.10589516445815311]","[-0.011429290892856228, -0.08309796772774407, 0.27131717118422616]","[-0.045742855413433425, 0.16146879853956098, 0.46249393161612207]","[-0.4401043832810208, 0.1991310250697254, 0.5985881916668065]","[-0.36992838684916113, 0.15059785606522225, 0.8909246588428251]","[-0.23633572956900448, -0.07676420048014482, 0.7037857038816093]","[-0.24802943986678447, -0.11094110932309642, 0.9054149933648059]"
39,39,1639136555879554075,-0.9516969063865964,1.5009135065267467,-0.9792365735977804,1.6593266361418182,-0.3552053913917517,-0.518546107132916,-2.591000817612865,"[0.03998987117278818, -0.14859540911456906, 0.056096503391282485]","[0.08006220506010009, 0.08635771395329882, 0.17626121871130843]","[-0.1787969565447709, 0.06346198571162068, 0.1408119871631459]","[-0.190020398822548, 0.26652119861303825, 0.4425838983946472]","[-0.26848487417991956, 0.2711343052229277, 0.571386440215543]","[-0.37108413827060627, 0.23984913849357997, 0.48443146304005724]","[-0.4460926419787825, 0.3249418435240644, 0.7099878859179072]"
40,40,1639136555979511398,1.6803294932140207,-0.5093359136009799,-0.5426956673501021,-1.1388053745717914,-0.6514194328782326,1.9784574618787816,0.8128114892976814,"[0.21078006605411678, 0.0934478457389234, 0.11426837562867671]","[0.15788246542823137, -0.11169084961298373, 0.31846546575378754]","[-0.05456548191704444, -0.13998564505388297, 0.3237782587377668]","[0.2647712273704546, -0.40078262982540785, 0.41490801039777964]","[0.3013701007166286, -0.08568740062467631, 0.39246851491411017]","[0.37257537647315025, 0.057229819978870416, 0.6304872779467424]","[0.4649712451438878, -0.018377143251359234, 0.4777287653332617]"
41,41,1639136556079600032,2.1936735024614475,-0.39834149821296094,0.825257120401254,2.0171837242370985,-1.7947546988851235,-1.5238762981263363,-2.4819699318487234,"[-0.18487101189209174, 0.017661074920139474, 0.1608575137100633]","[-0.032383528477551056, 0.010224643696046809, 0.3119927797225022]","[-0.038695280336236065, -0.14119384566141374, 0.6120825607832749]","[-0.03448177205209268, -0.2160794423999475, 0.647636862115383]","[0.09557512448792223, 0.045102885643012056, 0.8439275246390021]","[0.23608635000241207, -0.12999358019743917, 0.9360476612085606]","[0.4121786418533142, -0.09970812669708591, 1.0261107211392284]"
42,42,1639136556179581216,-1.3270103064593282,0.2810992014657612,-2.7392832064154047,0.17235714413465342,-2.069168178624603,0.8950537141925472,-1.037191345250229,"[0.0053543621049248575, 0.01837125575030654, 0.2006580726415489]","[-0.010821501756991099, 0.09379421214934353, 0.3333329084903787]","[0.13393015680728343, -0.14682383986630138, 0.5420743180983781]","[0.04932129391593423, -0.11659220170229559, 0.7628162570502114]","[0.31752885974854966, -0.10397208965539471, 0.6025346553807716]","[0.34502969226746083, -0.12980074836723063, 0.3970509957111452]","[0.45581942661899155, -0.1626442198478672, 0.4469762054152214]"
43,43,1639136556279560309,-2.5024643990322417,-0.3920457407821798,1.7000437859219368,-1.1505853586903876,-0.3007791812905149,1.5847233148392363,1.4267641110790694,"[0.07593785048726143, -0.029138291206882716, 0.12487127678518162]","[0.14821901072750432, -0.1268711731056318, 0.29301107357615674]","[-0.23042670517871594, -0.1830774191837001, 0.5715184904639261]","[0.010475906014188924, -0.12626253421626224, 0.6050999619902834]","[-0.14322129788604576, -0.04985951601049121, 0.8441675985389833]","[0.09813017577462044, -0.3635345017802633, 1.089883577201452]","[0.29068368303339487, -0.24379574955764705, 1.078440358842535]"
44,44,1639136556379566736,-2.555789198761345,-1.3675793574525614,1.3698059339657331,-1.7032236255276716,-2.3937706001242973,1.1275172838110246,1.2360690501431109,"[0.010245731305534574, 0.03701722843185023, 0.2807587269059093]","[0.020936586678143014, 0.03264642724090067, 0.31558624553156195]","[0.2680383738152411, 0.10301967190969856, 0.4054889610829332]","[-0.019109599595809337, 0.06166251788896349, 0.8963709459236915]","[0.20574910900476118, -0.10986036483643781, 0.799441302556085]","[0.3486464681496802, 0.03031037462122671, 0.8788009695055634]","[0.3341818218488124, -0.13161625410386327, 0.7330353916003461]"
45,45,1639136556479552340,0.9916875346405124,0.8656664536212872,0.9726632135561974,-0.3526678672244625,-1.4581483331401033,0.9539962901853104,-2.8474522867708503,"[-0.04884028000170453, -0.12604927580107955, 0.08436855621726846]","[-0.16005443683587503, -0.09696250458967434, 0.13048295062418394]","[0.27217581602900115, 0.22409196618138677, 0.2774530796419107]","[0.18863029440886747, 0.34004123461948144, 0.40572419602431664]","[0.35375255666205596, 0.10576192925247502, 0.39863103446111214]","[0.3683847469003776, -0.05623839294978927, 0.37564402999033103]","[0.7000537899955477, -0.08248906464883288, 0.5031198583144204]"
46,46,1639136556579485980,-0.9465934568566714,-1.1724261519869748,0.5100672175856804,-2.0120641946030697,1.6985586284831498,-1.2355205960840585,-0.35885998934068075,"[-0.18083402768539603, 0.14195439591205758, 0.13131507619505414]","[0.0031935274061269977, -0.15803934434588213, 0.40200802566670674]","[-0.05165908731364277, 0.3021933038399956, 0.3617235234425709]","[0.17815732896469885, 0.23963162710136973, 0.5921453415724814]","[0.14501101739931516, 0.4561124910161556, 0.8276368027210906]","[0.058414824884488986, 0.6534990868946249, 0.9705569818370245]","[0.31261479785887314, 0.8346838204299007, 0.7960934251318486]"
47,47,1639136556679681245,2.0433479781411665,-0.64105302308163,-2.681199691682546,-1.3569014451996628,0.6024684423445508,0.2745186003990603,-0.2216766333570788,"[0.3392095711828848, 0.052477229424332285, 0.2277848794114912]","[-0.03961799406990934, -0.0721468984957265, 0.5100261952320804]","[-0.11583495401340684, 0.11635058068007798, 0.4954600150087921]","[-0.3038630117357281, 0.4050564998278566, 0.5626466915813916]","[-0.03173090032481293, 0.2566788526772085, 0.5914536752556547]","[0.005846854160395973, 0.22625557839653046, 0.6829547432843404]","[0.12353262029809245, 0.035820927075151124, 0.7802423995775065]"
48,48,1639136556779643711,1.4961296653730085,-1.782494444515965,1.263558379445739,-1.7930940179876456,-0.5109131651695735,-1.8868378557368508,0.7891346780863033,"[-0.09973076563921321, -0.05393309425649206, 0.3070408990364314]","[0.20100309422436116, -0.07819849292686228, 0.38035985031418945]","[0.10130097408863845, -0.09349576359102138, 0.5267555704869972]","[0.1246880624503753, -0.30769727223207655, 0.6500006419828791]","[0.186154260222809, -0.2977398153057616, 0.6445425699137555]","[0.2647790049311165, -0.5480043552210472, 0.3901736173469896]","[0.35744134582258613, -0.4833137331760742, 0.34588096800931467]"
49,49,1639136556879536005,-0.10525707323416622,0.04748001798525081,-2.6255312472261045,0.18527809049393484,1.6952230536796418,-1.4151212543933902,-2.9429772853671814,"[0.10171490922655586, 0.11788324680482701, 0.17779862560932227]","[-0.03128762645487465, 0.04154895382590519, 0.4046513228483864]","[0.2196512326828421, -0.20784578850282695, 0.37892500167623044]","[0.019865617617645062, -0.3787641954387528, 0.13636401107792576]","[-0.2813723123848794, -0.42417210040866976, 0.17815595547444427]","[-0.47872152906168564, -0.2781918344168496, 0.24220634119171933]","[-0.31321121999170776, -0.3599228964078366, 0.4830161633577361]"
50,50,1639136556979628356,1.0928277754922004,1.2774959840091515,-2.4904920687739978,-0.3225602330860107,-2.222128952721992,-1.5114215646654483,1.8520705402062367,"[0.10791905197768054, 0.010196835607804985, 0.21706745716878012]","[-0.016408627726600896, -0.10509483574056222, 0.35888471486745654]","[-0.15803013665726998, -0.018233812411878148, 0.5418896352112949]","[0.00517736538778461, -0.048719542221864094, 0.6894897301134653]","[0.26269679432297266, -0.11367017696353005, 0.85799221815616]","[-0.01851697086188133, -0.04352258059296851, 1.1026670699066419]","[0.2039250830572847, 0.03751599208228, 1.1686036023057589]"
51,51,1639136557079528528,-0.11790675392000027,0.0896883245688791,-0.38894753462494025,1.9056160083456308,-1.2293962502824292,1.0142582026848492,-2.6495385451327333,"[0.05533196396305187, -0.004394807670520864, 0.0692460065417498]","[0.12646563308445247, -0.07958827160662958, 0.2826903956130289]","[0.07369013930322277, 0.16415096043988997, 0.33497607193167994]","[0.16384529471093381, 0.31995394028912627, 0.5403862102106666]","[0.26024411493556415, 0.522386950872219, 0.42966337301406987]","[0.3783601258888727, 0.46628776077228995, 0.5270225725005775]","[0.4259979054964061, 0.677061583719102, 0.7714696772671711]"
52,52,1639136557179548594,-0.050265379184737835,-0.15206595022214842,-1.6598883916834206,-1.878453623116933,1.7228006198583483,0.8880231488536414,-2.3712207573915847,"[0.057321897322968746, 0.02641770496055683, 0.2073624853885597]","[-0.06103582827447403, 0.03676942558561948, 0.427089692872262]","[-0.03608219945940376, -0.03870978741530814, 0.5605514943850987]","[-0.001633927635404972, -0.09887251221970911, 0.7631107568652251]","[-0.12247394565029496, 0.02063947433053584, 0.6683737331617481]","[-0.34490685605683286, 0.20446433010141699, 0.552811461360968]","[-0.5225135828539698, 0.024565185780681356, 0.6150214351401054]"
53,53,1639136557279493635,2.048215148850255,-0.6016643227706344,-2.348563107350188,1.6752716555495977,2.6811916663365776,0.27668185716684857,-0.9601095165971616,"[0.02280776099798069, -0.01751310688612173, 0.2275374928113541]","[0.07208470930048134, -0.10434636227386332, 0.2877551793842761]","[-0.007142597995797664, 0.013451609176321759, 0.4093117349180615]","[0.12633169476722955, -0.05217222053862315, 0.5705360819095221]","[0.0167676070590229, -0.1244683530640494, 0.6605335287516167]","[-0.23680599733909885, -0.4372105793716772, 0.49506199729757416]","[-0.06516589564155159, -0.5674935646981013, 0.6894857898800137]"
54,54,1639136557379498732,-2.3916803643199165,-0.947147480697488,2.410748923239216,-1.4456994249193913,-1.7223994661955564,-0.06675234094167083,2.643676115997541,"[-0.060784137913256764, -0.0044391723442186335, 0.13971889331680395]","[0.08369730405769567, -0.23341193107443192, 0.17338751757907436]","[-0.05042262149668951, -0.11252859509357863, 0.4262986657984023]","[0.2913899251776997, -0.22046338840511145, 0.6689651594400587]","[-0.025807504465213627, 0.008284724181445213, 0.6348340568737152]","[-0.21329976818585134, -0.1436350545856569, 0.8835579054017683]","[-0.28567943293915415, 0.019844782311169165, 0.9682900506897362]"
55,55,1639136557479619067,1.3686892094895886,1.9633987793877783,-0.5812107845059593,0.1685801528723947,1.9939244455081693,0.3589941997163746,-2.4468965433656105,"[0.02727720491916908, 0.14462835861589093, 0.1517021943468445]","[-0.15216840601397014, -0.09146211206667157, 0.4277899119667173]","[0.1660998269800899, 0.16314413547798357, 0.4353723725664671]","[0.28239808187032706, 0.24067181988629371, 0.6201640557911526]","[0.42121794444900273, 0.24182219992152285, 0.3921280630080208]","[0.4855113097349578, 0.26759805856922564, 0.28402072618547236]","[0.4647852272288938, 0.31194641173025317, 0.11976743212484886]"
